2016-01-01;0,66941411
2016-01-06;0,8710065
2016-03-27;0,7404371
2016-03-28;0,74765161
2016-05-01;0,8698789
2016-05-03;0,90166466
2016-05-26;0,89945683
2016-08-15;0,88741833
2016-11-01;0,79228626
2016-11-11;0,88393522
2016-12-24;0,7219056
2016-12-25;0,65456421
2016-12-26;0,68400656
2016-12-31;0,77268925
